equipment,date,variable1,variable2
000068,2016-07-24,0.45,0.0
000068,2016-07-25,0.0,0.0
000068,2016-07-26,0.0,0.0
000068,2016-07-27,0.0,0.0
000068,2016-07-28,0.0,0.0
000068,2016-07-29,0.0,0.0
000068,2016-07-30,0.0,0.0
000068,2016-07-31,0.0,0.0
000068,2016-08-01,0.0,0.0
000068,2016-08-02,0.0,0.0
000068,2016-08-03,0.0,0.0
000068,2016-08-04,0.45,2.0
000068,2016-08-05,0.0,0.0
000068,2016-08-06,0.0,0.0
000068,2016-08-07,0.0,0.0
000068,2016-08-08,1.35,7.0
000068,2016-08-09,0.0,0.0
000068,2016-08-10,6.7,51.0
000068,2016-08-11,8.7,83.0
000068,2016-08-12,0.0,0.0
000068,2016-08-13,0.0,0.0
000068,2016-08-14,0.0,0.0
000068,2016-08-15,11.85,145.5
000068,2016-08-16,10.35,130.5
000068,2016-08-17,9.5,122.5
000068,2016-08-18,0.0,0.0
000068,2016-08-19,0.0,0.0
000068,2016-08-20,0.0,0.0
000068,2016-08-21,0.0,0.0
000068,2016-08-22,10.65,145.5
000068,2016-08-23,10.1,144.0
000068,2016-08-24,10.55,139.5
000068,2016-08-25,6.1,62.5
000068,2016-08-26,0.0,0.0
000068,2016-08-27,0.0,0.0
000069,2016-05-01,0.0,0.0
000069,2016-05-02,1.0,0.0
000069,2016-05-03,0.0,0.0
000069,2016-05-04,0.0,0.0
000069,2016-05-05,0.0,0.0
000069,2016-05-06,0.0,0.0
000069,2016-05-07,0.0,0.0
000069,2016-05-08,0.0,0.0
000069,2016-05-09,0.0,0.0
000069,2016-05-10,0.0,0.0
000069,2016-05-11,0.0,0.0
000069,2016-05-12,0.0,0.0
000069,2016-05-13,0.0,0.0
000069,2016-05-14,0.0,0.0
000069,2016-05-15,0.0,0.0
000069,2016-05-16,0.0,0.0
000069,2016-05-17,0.0,0.0
000069,2016-05-18,0.0,0.0
000069,2016-05-19,0.0,0.0
000069,2016-05-20,0.0,0.0
000069,2016-05-21,0.0,0.0
000069,2016-05-22,0.0,0.0
000069,2016-05-23,0.0,0.0
000069,2016-05-24,0.0,0.0
000069,2016-05-25,0.0,0.0
000069,2016-05-26,0.0,0.0
000069,2016-05-27,0.0,0.0
000069,2016-05-28,0.0,0.0
000069,2016-05-29,0.0,0.0
000069,2016-05-30,0.0,0.0
000069,2016-05-31,0.0,0.0
000069,2016-06-01,0.0,0.0
000069,2016-06-02,0.0,0.0
000069,2016-06-03,0.0,0.0
000069,2016-06-04,0.0,0.0
000069,2016-06-05,0.0,0.0
000069,2016-06-06,0.0,0.0
000069,2016-06-07,0.0,0.0
000069,2016-06-08,0.0,0.0
000069,2016-06-09,0.0,0.0
000069,2016-06-10,0.0,0.0
000069,2016-06-11,0.0,0.0
000069,2016-06-12,0.0,0.0
000069,2016-06-13,0.0,0.0
000069,2016-06-14,0.0,0.0
000069,2016-06-15,0.0,0.0
000069,2016-06-16,0.0,0.0
000069,2016-06-17,0.0,0.0
000069,2016-06-18,0.0,0.0
000069,2016-06-19,0.0,0.0
000069,2016-06-20,0.0,0.0
000069,2016-06-21,0.0,0.0
000069,2016-06-22,0.0,0.0
000069,2016-06-23,0.0,0.0
000069,2016-06-24,0.0,0.0
000069,2016-06-25,0.0,0.0
000069,2016-06-26,0.0,0.0
000069,2016-06-27,0.0,0.0
000069,2016-06-28,0.0,0.0
000069,2016-06-29,0.0,0.0
000069,2016-06-30,0.0,0.0
000069,2016-07-01,0.0,0.0
000069,2016-07-02,0.0,0.0
000069,2016-07-03,0.0,0.0
000069,2016-07-04,0.0,0.0
000069,2016-07-05,0.0,0.0
000069,2016-07-06,0.0,0.0
000069,2016-07-07,0.0,0.0
000069,2016-07-08,0.0,0.0
000069,2016-07-09,0.0,0.0
000069,2016-07-10,0.0,0.0
000069,2016-07-11,0.0,0.0
000069,2016-07-12,0.0,0.0
000069,2016-07-13,0.0,0.0
000069,2016-07-14,0.0,0.0
000069,2016-07-15,0.0,0.0
000069,2016-07-16,0.0,0.0
000069,2016-07-17,0.0,0.0
000069,2016-07-18,0.0,0.0
000069,2016-07-19,0.0,0.0
000069,2016-07-20,0.0,0.0
000069,2016-07-21,0.0,0.0
000069,2016-07-22,0.0,0.0
000069,2016-07-23,0.0,0.0
000069,2016-07-24,0.0,0.0
000069,2016-07-25,0.0,0.0
000069,2016-07-26,0.0,0.0
000069,2016-07-27,0.0,0.0
000069,2016-07-28,0.0,0.0
000069,2016-07-29,0.0,0.0
000069,2016-07-30,0.0,0.0
000069,2016-07-31,0.0,0.0
000069,2016-08-01,0.0,0.0
000069,2016-08-02,55.3,961.5
000069,2016-08-03,7.4,141.5
000069,2016-08-04,5.0,47.5
000069,2016-08-05,2.95,44.5
000069,2016-08-06,0.0,
000069,2016-08-07,0.0,
000069,2016-08-08,0.0,
000069,2016-08-09,7.95,132.0
000069,2016-08-10,0.15,3.0
000069,2016-08-11,5.35,82.0
000069,2016-08-12,5.25,92.0
000069,2016-08-13,0.0,0.0
000069,2016-08-14,0.0,0.0
000069,2016-08-15,6.2,123.0
000069,2016-08-16,7.7,161.5
000069,2016-08-17,5.85,119.5
000069,2016-08-18,0.6,7.5
000069,2016-08-19,4.85,85.5
000069,2016-08-20,0.0,0.0
000069,2016-08-21,0.0,0.0
000069,2016-08-22,4.1,107.5
000069,2016-08-23,6.45,160.5
000069,2016-08-24,1.45,27.0
000069,2016-08-25,8.25,164.0
000069,2016-08-26,8.8,203.5
000069,2016-08-27,8.3,164.0
000069,2016-08-28,0.0,0.0
000070,2016-05-10,0.0,0.0
000070,2016-05-11,9.1,268.0
000070,2016-05-12,4.55,91.0
000070,2016-05-13,5.25,93.0
000070,2016-05-14,0.0,0.0
000070,2016-05-15,0.0,0.0
000070,2016-05-16,0.0,0.0
000070,2016-05-17,0.0,0.0
000070,2016-05-18,10.1,255.5
000070,2016-05-19,8.8,220.0
000070,2016-05-20,12.75,283.0
000070,2016-05-21,1.05,8.5
000070,2016-05-22,1.1,2.0
000070,2016-05-23,12.1,282.5
000070,2016-05-24,9.35,245.5
000070,2016-05-25,10.85,290.5
000070,2016-05-26,12.2,299.5
000070,2016-05-27,8.5,242.5
000070,2016-05-28,0.0,0.0
000070,2016-05-29,9.3,290.0
000070,2016-05-30,14.45,357.5
000070,2016-05-31,9.55,224.5
000070,2016-06-01,10.85,324.0
000070,2016-06-02,12.1,316.5
000070,2016-06-03,6.8,203.0
000070,2016-06-04,0.0,0.0
000070,2016-06-05,0.0,0.0
000070,2016-06-06,9.45,268.0
000070,2016-06-07,10.8,335.5
000070,2016-06-08,2.3,44.5
000070,2016-06-09,0.85,4.0
000070,2016-06-10,0.65,5.0
000070,2016-06-11,0.0,0.0
000070,2016-06-12,0.0,0.0
000070,2016-06-13,1.4,7.5
000070,2016-06-14,11.05,276.5
000070,2016-06-15,10.85,303.0
000070,2016-06-16,12.45,368.0
000070,2016-06-17,9.3,275.0
000070,2016-06-18,0.0,0.0
000070,2016-06-19,0.0,0.0
000070,2016-06-20,11.55,341.0
000070,2016-06-21,13.35,386.5
000070,2016-06-22,15.95,502.0
000070,2016-06-23,6.6,196.0
000070,2016-06-24,0.0,0.0
000070,2016-06-25,0.0,0.0
000070,2016-06-26,0.0,0.0
000070,2016-06-27,13.9,398.5
000070,2016-06-28,10.9,341.0
000070,2016-06-29,11.1,298.0
000070,2016-06-30,12.25,339.5
000070,2016-07-01,10.2,286.0
000070,2016-07-02,4.75,146.5
000070,2016-07-03,6.7,213.0
000070,2016-07-04,10.8,288.0
000070,2016-07-05,13.6,383.5
000070,2016-07-06,14.95,455.5
000070,2016-07-07,9.0,240.0
000070,2016-07-08,0.0,0.0
000070,2016-07-09,0.0,0.0
000070,2016-07-10,0.0,0.0
000070,2016-07-11,14.15,421.0
000070,2016-07-12,11.6,371.5
000070,2016-07-13,13.15,400.5
000070,2016-07-14,14.25,423.5
000070,2016-07-15,12.25,340.0
000070,2016-07-16,0.0,0.0
000070,2016-07-17,7.55,218.0
000070,2016-07-18,13.05,387.5
000070,2016-07-19,14.0,440.5
000070,2016-07-20,10.15,295.0
000070,2016-07-21,3.6,108.0
000070,2016-07-22,7.95,145.0
000070,2016-07-23,0.0,0.0
000070,2016-07-24,0.0,0.0
000070,2016-07-25,0.15,2.0
000070,2016-07-26,0.0,0.0
000070,2016-07-27,1.0,5.0
000070,2016-07-28,1.45,7.5
000070,2016-07-29,0.2,0.0
000070,2016-07-30,0.0,0.0
000070,2016-07-31,0.0,0.0
000070,2016-08-01,0.3,3.5
000070,2016-08-02,1.15,11.5
000070,2016-08-03,3.3,76.5
000070,2016-08-04,4.0,66.5
000070,2016-08-05,0.0,0.0
000070,2016-08-06,0.0,0.0
000070,2016-08-07,0.0,0.0
000070,2016-08-08,8.5,190.5
000070,2016-08-09,11.15,235.5
000070,2016-08-10,1.95,7.5
000070,2016-08-11,7.4,137.0
000070,2016-08-12,1.05,9.5
000070,2016-08-13,0.0,0.0
000070,2016-08-14,0.0,0.0
000070,2016-08-15,10.75,270.0
000070,2016-08-16,11.8,266.5
000070,2016-08-17,13.2,366.0
000070,2016-08-18,12.2,376.5
000070,2016-08-19,0.0,0.0
000070,2016-08-20,0.0,0.0
000070,2016-08-21,0.0,0.0
000070,2016-08-22,12.15,364.5
000070,2016-08-23,12.5,358.5
000070,2016-08-24,11.45,351.5
000070,2016-08-25,13.8,437.5
000070,2016-08-26,8.9,278.5
000070,2016-08-27,9.4,281.5
000070,2016-08-28,0.0,0.0
000071,2016-05-11,7.65,91.0
000071,2016-05-12,9.35,144.0
000071,2016-05-13,0.0,0.0
000071,2016-05-14,0.0,0.0
000071,2016-05-15,0.0,0.0
000071,2016-05-16,0.0,0.0
000071,2016-05-17,0.0,0.0
000071,2016-05-18,9.8,151.0
000071,2016-05-19,9.0,85.5
000071,2016-05-20,9.15,122.5
000071,2016-05-21,1.0,6.5
000071,2016-05-22,1.15,12.5
000071,2016-05-23,12.1,170.0
000071,2016-05-24,10.7,158.0
000071,2016-05-25,9.3,159.5
000071,2016-05-26,9.6,125.0
000071,2016-05-27,6.15,98.0
000071,2016-05-28,0.0,0.0
000071,2016-05-29,0.0,0.0
000071,2016-05-30,1.3,20.5
000071,2016-05-31,9.7,183.5
000071,2016-06-01,8.65,125.5
000071,2016-06-02,7.95,115.0
000071,2016-06-03,1.95,33.0
000071,2016-06-04,0.0,0.0
000071,2016-06-05,0.0,0.0
000071,2016-06-06,8.4,129.5
000071,2016-06-07,8.9,146.0
000071,2016-06-08,8.9,149.5
000071,2016-06-09,9.4,146.0
000071,2016-06-10,0.0,0.0
000071,2016-06-11,0.0,0.0
000071,2016-06-12,0.0,0.0
000071,2016-06-13,8.8,139.0
000071,2016-06-14,9.6,146.5
000071,2016-06-15,9.05,158.5
000071,2016-06-16,9.15,144.0
000071,2016-06-17,5.8,98.0
000071,2016-06-18,0.0,0.0
000071,2016-06-19,0.0,0.0
000071,2016-06-20,9.85,179.5
000071,2016-06-21,9.5,165.0
000071,2016-06-22,8.35,139.5
000071,2016-06-23,9.25,131.0
000071,2016-06-24,5.4,84.0
000071,2016-06-25,0.0,0.0
000071,2016-06-26,0.0,0.0
000071,2016-06-27,12.95,246.5
000071,2016-06-28,9.85,174.0
000071,2016-06-29,9.45,171.5
000071,2016-06-30,7.7,98.5
000071,2016-07-01,0.0,0.0
000071,2016-07-02,0.0,0.0
000071,2016-07-03,0.0,0.0
000071,2016-07-04,9.1,146.5
000071,2016-07-05,13.65,213.0
000071,2016-07-06,12.3,185.5
000071,2016-07-07,10.5,206.5
000071,2016-07-08,6.3,104.0
000071,2016-07-09,0.0,0.0
000071,2016-07-10,0.0,0.0
000071,2016-07-11,12.1,199.5
000071,2016-07-12,11.5,196.5
000071,2016-07-13,12.65,209.5
000071,2016-07-14,13.9,204.5
000071,2016-07-15,0.0,0.0
000071,2016-07-16,0.0,0.0
000071,2016-07-17,0.0,0.0
000071,2016-07-18,13.2,263.0
000071,2016-07-19,12.9,257.0
000071,2016-07-20,9.85,149.5
000071,2016-07-21,8.95,154.5
000071,2016-07-22,4.6,66.5
000071,2016-07-23,0.0,0.0
000071,2016-07-24,0.0,0.0
000071,2016-07-25,8.7,165.0
000071,2016-07-26,9.15,148.5
000071,2016-07-27,9.8,179.5
000071,2016-07-28,8.15,153.5
000071,2016-07-29,0.2,0.0
000071,2016-07-30,0.0,
000071,2016-07-31,0.0,
000071,2016-08-01,7.65,82.0
000071,2016-08-02,8.15,138.0
000071,2016-08-03,4.25,47.0
000071,2016-08-04,9.95,170.0
000071,2016-08-05,0.0,0.0
000071,2016-08-06,0.0,0.0
000071,2016-08-07,0.0,0.0
000071,2016-08-08,9.0,160.0
000071,2016-08-09,9.85,142.5
000071,2016-08-10,9.6,155.5
000071,2016-08-11,8.8,139.5
000071,2016-08-12,7.05,116.5
000071,2016-08-13,0.0,0.0
000071,2016-08-14,0.0,0.0
000071,2016-08-15,0.0,0.0
000071,2016-08-16,0.0,0.0
000071,2016-08-17,0.0,0.0
000071,2016-08-18,0.0,0.0
000071,2016-08-19,0.0,0.0
000071,2016-08-20,0.0,0.0
000071,2016-08-21,0.0,0.0
000071,2016-08-22,9.85,177.5
000071,2016-08-23,9.85,178.5
000071,2016-08-24,8.75,143.0
000071,2016-08-25,9.05,157.0
000071,2016-08-26,6.3,117.5
000071,2016-08-27,0.0,0.0
000072,2016-05-11,1.9,25.5
000072,2016-05-12,14.4,334.5
000072,2016-05-13,1.5,19.5
000072,2016-05-14,0.0,0.0
000072,2016-05-18,0.0,0.0
000072,2016-05-19,12.05,265.5
000072,2016-05-20,9.5,259.0
000072,2016-05-22,0.0,0.0
000072,2016-05-23,10.3,294.5
000072,2016-05-24,10.75,209.5
000072,2016-05-25,12.95,331.5
000072,2016-05-26,12.3,322.5
000072,2016-05-27,6.9,183.0
000072,2016-05-28,10.55,293.0
000072,2016-05-29,0.0,0.0
000072,2016-05-30,10.75,337.5
000072,2016-05-31,10.3,312.0
000072,2016-06-01,10.5,269.5
000072,2016-06-02,9.1,266.5
000072,2016-06-03,3.2,18.0
000072,2016-06-06,0.0,0.0
000072,2016-06-07,0.45,3.0
000072,2016-06-08,0.6,4.0
000072,2016-06-09,8.05,178.5
000072,2016-06-10,8.35,223.5
000072,2016-06-13,2.55,57.0
000072,2016-06-14,2.35,6.5
000072,2016-06-15,4.45,19.5
000072,2016-06-16,10.9,263.0
000072,2016-06-17,9.65,266.0
000072,2016-06-18,0.0,0.0
000072,2016-06-19,0.0,0.0
000072,2016-06-20,9.5,243.0
000072,2016-06-21,8.85,274.0
000072,2016-06-22,12.75,365.5
000072,2016-06-23,12.65,309.5
000072,2016-06-24,8.15,225.5
000072,2016-06-25,0.0,0.0
000072,2016-06-26,0.0,0.0
000072,2016-06-27,6.55,150.0
000072,2016-06-28,9.65,280.0
000072,2016-06-29,7.0,156.0
000072,2016-06-30,8.15,219.5
000072,2016-07-01,0.0,0.0
000072,2016-07-02,0.0,0.0
000072,2016-07-03,5.5,162.5
000072,2016-07-04,8.45,251.0
000072,2016-07-05,9.15,260.5
000072,2016-07-06,8.05,271.0
000072,2016-07-07,9.55,228.0
000072,2016-07-08,3.25,48.0
000072,2016-07-09,0.0,0.0
000072,2016-07-10,5.85,120.5
000072,2016-07-11,9.0,215.0
000072,2016-07-12,7.9,150.5
000072,2016-07-13,11.15,283.0
000072,2016-07-14,13.05,312.5
000072,2016-07-15,14.25,328.0
000072,2016-07-16,5.95,151.0
000072,2016-07-17,6.7,171.0
000072,2016-07-18,7.8,182.5
000072,2016-07-19,10.6,261.0
000072,2016-07-20,7.95,192.5
000072,2016-07-21,7.8,186.5
000072,2016-07-22,8.0,195.0
000072,2016-07-24,0.0,0.0
000072,2016-07-25,16.5,380.5
000072,2016-07-26,15.2,390.0
000072,2016-07-27,14.3,367.0
000072,2016-07-28,16.15,413.0
000072,2016-07-29,12.5,288.5
000072,2016-07-30,0.0,0.0
000072,2016-07-31,0.0,0.0
000072,2016-08-01,14.2,366.5
000072,2016-08-02,7.65,125.0
000072,2016-08-03,8.65,263.5
000072,2016-08-04,5.35,124.5
000072,2016-08-05,7.6,186.5
000072,2016-08-06,0.0,0.0
000072,2016-08-07,0.0,0.0
000072,2016-08-08,8.4,255.5
000072,2016-08-09,12.3,330.5
000072,2016-08-10,9.85,240.0
000072,2016-08-11,8.15,189.0
000072,2016-08-12,10.6,302.5
000072,2016-08-14,0.0,0.0
000072,2016-08-15,11.45,323.0
000072,2016-08-16,7.15,139.0
000072,2016-08-17,13.1,329.5
000072,2016-08-18,8.6,223.0
000072,2016-08-19,5.95,163.0
000072,2016-08-20,0.0,0.0
000072,2016-08-21,0.0,0.0
000072,2016-08-22,7.2,216.5
000072,2016-08-23,8.2,249.5
000072,2016-08-24,8.65,204.0
000072,2016-08-25,8.15,214.5
000072,2016-08-26,3.35,63.5
000072,2016-08-27,0.0,0.0
000074,2016-05-09,0.6,4.5
000074,2016-05-10,3.05,18.5
000074,2016-05-11,0.25,2.0
000074,2016-05-12,0.2,1.0
000074,2016-05-13,0.0,0.0
000074,2016-05-14,0.0,0.0
000074,2016-05-15,0.0,0.0
000074,2016-05-16,0.0,0.0
000074,2016-05-17,0.0,0.0
000074,2016-05-18,0.0,
000074,2016-05-19,0.0,
000074,2016-05-20,0.0,
000074,2016-05-21,0.0,
000074,2016-05-22,0.0,
000074,2016-05-23,0.0,
000074,2016-05-24,0.0,
000074,2016-05-25,0.0,
000074,2016-05-26,0.0,
000074,2016-05-27,0.0,
000074,2016-05-28,0.0,
000074,2016-05-29,0.0,
000074,2016-05-30,0.0,
000074,2016-05-31,0.0,
000074,2016-06-01,0.0,
000074,2016-06-02,0.0,
000074,2016-06-03,0.0,
000074,2016-06-04,0.0,
000074,2016-06-05,0.0,
000074,2016-06-06,0.0,
000074,2016-06-07,0.0,0.0
000074,2016-06-08,0.1,1.0
000074,2016-06-09,0.1,0.0
000074,2016-06-10,1.15,3.5
000074,2016-06-11,0.0,0.0
000074,2016-06-12,0.0,0.0
000074,2016-06-13,1.05,6.0
000074,2016-06-14,0.0,0.0
000074,2016-06-15,0.0,0.0
000074,2016-06-16,0.0,0.0
000074,2016-06-17,0.0,0.0
000074,2016-06-18,0.0,0.0
000074,2016-06-19,0.0,0.0
000074,2016-06-20,0.0,0.0
000074,2016-06-21,0.0,0.0
000074,2016-06-22,0.0,0.0
000074,2016-06-23,0.0,0.0
000074,2016-06-24,0.0,0.0
000074,2016-06-25,0.0,0.0
000074,2016-06-26,0.0,0.0
000074,2016-06-27,0.0,0.0
000074,2016-06-28,0.0,0.0
000074,2016-06-29,0.0,0.0
000074,2016-06-30,0.0,0.0
000074,2016-07-01,0.0,0.0
000074,2016-07-02,0.0,0.0
000074,2016-07-03,0.0,0.0
000074,2016-07-04,0.0,0.0
000074,2016-07-05,0.0,0.0
000074,2016-07-06,0.0,0.0
000074,2016-07-07,0.0,0.0
000074,2016-07-08,0.0,0.0
000074,2016-07-09,0.0,0.0
000074,2016-07-10,0.0,0.0
000074,2016-07-11,0.0,0.0
000074,2016-07-12,0.0,0.0
000074,2016-07-13,0.0,0.0
000074,2016-07-14,0.0,0.0
000074,2016-07-15,0.0,0.0
000074,2016-07-16,0.0,0.0
000074,2016-07-17,0.0,0.0
000074,2016-07-18,0.0,0.0
000074,2016-07-19,0.0,0.0
000074,2016-07-20,0.0,0.0
000074,2016-07-21,0.0,0.0
000074,2016-07-22,0.0,0.0
000074,2016-07-23,0.0,0.0
000074,2016-07-24,0.0,0.0
000074,2016-07-25,0.0,0.0
000074,2016-07-26,0.0,0.0
000074,2016-07-27,0.0,0.0
000074,2016-07-28,0.0,0.0
000074,2016-07-29,0.0,0.0
000074,2016-07-30,0.0,0.0
000074,2016-07-31,0.0,0.0
000074,2016-08-01,0.0,0.0
000074,2016-08-02,0.0,0.0
000074,2016-08-03,0.0,0.0
000074,2016-08-04,0.0,0.0
000074,2016-08-05,0.0,0.0
000074,2016-08-06,0.0,0.0
000074,2016-08-07,0.0,0.0
000074,2016-08-08,0.0,0.0
000074,2016-08-09,0.0,0.0
000074,2016-08-10,0.0,0.0
000074,2016-08-11,0.0,0.0
000074,2016-08-12,0.0,0.0
000074,2016-08-13,0.0,0.0
000074,2016-08-14,0.0,0.0
000074,2016-08-15,0.0,0.0
000074,2016-08-16,0.0,0.0
000074,2016-08-17,0.0,0.0
000074,2016-08-18,0.0,0.0
000074,2016-08-19,0.0,0.0
000074,2016-08-20,0.0,0.0
000074,2016-08-21,0.0,0.0
000074,2016-08-22,0.0,0.0
000074,2016-08-23,0.0,0.0
000074,2016-08-24,0.0,0.0
000074,2016-08-25,0.0,0.0
000074,2016-08-26,0.0,0.0
000074,2016-08-27,0.0,0.0
000076,2016-05-16,1.4,8.0
000076,2016-05-17,2.8,17.0
000076,2016-05-18,4.55,22.5
000076,2016-05-19,0.7,3.0
000076,2016-05-20,0.5,2.5
000076,2016-05-21,0.0,0.0
000076,2016-05-22,0.0,0.0
000076,2016-05-23,0.15,1.5
000076,2016-05-24,0.0,0.5
000076,2016-05-25,0.0,0.5
000076,2016-05-26,0.05,0.5
000076,2016-05-27,0.0,0.0
000076,2016-05-28,0.0,0.0
000076,2016-05-29,0.0,0.0
000076,2016-05-30,0.0,0.0
000076,2016-05-31,0.35,2.5
000076,2016-06-01,0.0,0.0
000076,2016-06-02,1.3,3.5
000076,2016-06-03,0.1,0.0
000076,2016-06-04,0.0,0.0
000076,2016-06-05,0.0,0.0
000076,2016-06-06,0.0,0.0
000076,2016-06-07,0.0,0.0
000076,2016-06-08,1.3,9.0
000076,2016-06-09,0.9,2.0
000076,2016-06-10,0.0,0.0
000076,2016-06-11,0.0,0.0
000076,2016-06-12,0.0,0.0
000076,2016-06-13,5.45,40.5
000076,2016-06-14,9.75,115.5
000076,2016-06-15,5.8,88.0
000076,2016-06-16,4.6,53.5
000076,2016-06-17,0.0,0.0
000076,2016-06-18,0.0,0.0
000076,2016-06-19,0.0,0.0
000076,2016-06-20,10.95,146.0
000076,2016-06-21,9.95,144.0
000076,2016-06-22,9.7,138.5
000076,2016-06-23,5.35,72.0
000076,2016-06-24,0.0,0.0
000076,2016-06-25,0.0,0.0
000076,2016-06-26,0.0,0.0
000076,2016-06-27,10.55,157.5
000076,2016-06-28,8.3,104.5
000076,2016-06-29,1.85,3.5
000076,2016-06-30,5.85,47.0
000076,2016-07-01,0.0,0.0
000076,2016-07-02,0.0,0.0
000076,2016-07-03,0.0,0.0
000076,2016-07-04,8.45,93.5
000076,2016-07-05,4.2,64.5
000076,2016-07-06,3.4,33.5
000076,2016-07-07,4.55,38.5
000076,2016-07-08,0.0,0.0
000076,2016-07-09,0.0,0.0
000076,2016-07-10,0.0,0.0
000076,2016-07-11,9.35,120.5
000076,2016-07-12,9.05,126.5
000076,2016-07-13,3.7,27.5
000076,2016-07-14,0.0,0.0
000076,2016-07-15,0.0,0.0
000076,2016-07-16,0.0,0.0
000076,2016-07-17,0.0,0.0
000076,2016-07-18,0.0,0.0
000076,2016-07-19,0.0,0.0
000076,2016-07-20,0.0,0.0
000076,2016-07-21,0.0,0.0
000076,2016-07-22,0.0,0.0
000076,2016-07-23,0.0,0.0
000076,2016-07-24,0.0,0.0
000076,2016-07-25,0.0,0.0
000076,2016-07-26,0.0,0.0
000076,2016-07-27,0.0,0.0
000076,2016-07-28,0.0,0.0
000076,2016-07-29,0.0,0.0
000076,2016-07-30,0.0,0.0
000076,2016-07-31,0.0,0.0
000076,2016-08-01,0.0,0.0
000076,2016-08-02,0.0,0.0
000076,2016-08-03,0.0,0.0
000076,2016-08-04,0.0,0.0
000076,2016-08-05,0.0,0.0
000076,2016-08-06,0.0,0.0
000076,2016-08-07,0.0,0.0
000076,2016-08-08,0.75,0.5
000076,2016-08-09,0.0,0.0
000076,2016-08-10,0.0,0.0
000076,2016-08-11,6.3,76.0
000076,2016-08-12,0.0,0.0
000076,2016-08-13,0.0,0.0
000076,2016-08-14,0.0,0.0
000076,2016-08-15,8.4,107.5
000076,2016-08-16,9.2,125.0
000076,2016-08-17,5.85,75.5
000076,2016-08-18,0.0,0.0
000076,2016-08-19,0.0,0.0
000076,2016-08-20,0.0,0.0
000076,2016-08-21,0.0,0.0
000076,2016-08-22,0.0,0.0
000076,2016-08-23,0.0,0.0
000076,2016-08-24,0.0,0.0
000076,2016-08-25,0.0,0.0
000076,2016-08-26,0.0,0.0
000076,2016-08-27,0.0,0.0
000077,2016-05-17,0.0,0.0
000077,2016-05-18,3.45,25.5
000077,2016-05-19,4.65,37.0
000077,2016-05-20,0.0,0.0
000077,2016-05-21,0.0,0.0
000077,2016-05-22,0.0,0.0
000077,2016-05-23,0.0,0.0
000077,2016-05-24,0.9,6.0
000077,2016-05-25,0.0,0.0
000077,2016-05-26,0.8,1.0
000077,2016-05-27,0.0,0.0
000077,2016-05-28,0.0,0.0
000077,2016-05-29,0.0,0.0
000077,2016-05-30,0.0,0.0
000077,2016-05-31,0.0,0.0
000077,2016-06-01,0.0,0.0
000077,2016-06-02,0.0,0.0
000077,2016-06-03,0.0,0.0
000077,2016-06-04,0.0,0.0
000077,2016-06-05,0.0,0.0
000077,2016-06-06,3.95,45.5
000077,2016-06-07,7.55,102.5
000077,2016-06-08,3.45,19.5
000077,2016-06-09,7.6,150.0
000077,2016-06-10,6.8,134.0
000077,2016-06-11,0.0,0.0
000077,2016-06-12,0.0,0.0
000077,2016-06-13,7.55,147.0
000077,2016-06-14,9.3,187.0
000077,2016-06-15,2.35,19.5
000077,2016-06-16,4.85,50.0
000077,2016-06-17,4.4,55.5
000077,2016-06-18,9.85,204.5
000077,2016-06-19,0.0,0.0
000077,2016-06-20,11.45,170.5
000077,2016-06-21,0.55,6.0
000077,2016-06-22,0.0,0.0
000077,2016-06-23,5.65,80.0
000077,2016-06-24,5.25,66.5
000077,2016-06-25,0.0,0.0
000077,2016-06-26,0.0,0.0
000077,2016-06-27,3.1,46.0
000077,2016-06-28,2.45,17.5
000077,2016-06-29,3.2,50.5
000077,2016-06-30,3.1,50.5
000077,2016-07-01,7.05,124.0
000077,2016-07-02,0.0,0.0
000077,2016-07-03,0.0,0.0
000077,2016-07-04,6.2,122.5
000077,2016-07-05,6.35,132.0
000077,2016-07-06,6.65,125.5
000077,2016-07-07,5.25,82.0
000077,2016-07-08,4.2,66.0
000077,2016-07-09,0.0,0.0
000077,2016-07-10,0.0,0.0
000077,2016-07-11,0.0,0.0
000077,2016-07-12,0.0,0.0
000077,2016-07-13,0.65,4.0
000077,2016-07-14,0.8,3.0
000077,2016-07-15,0.45,3.5
000077,2016-07-16,0.0,0.0
000077,2016-07-17,0.0,0.0
000077,2016-07-18,4.65,90.0
000077,2016-07-19,7.6,132.5
000077,2016-07-20,2.35,10.5
000077,2016-07-21,9.05,164.0
000077,2016-07-22,4.8,99.5
000077,2016-07-23,0.0,0.0
000077,2016-07-24,0.0,0.0
000077,2016-07-25,0.8,15.0
000077,2016-07-26,4.35,63.5
000077,2016-07-27,2.25,47.0
000077,2016-07-28,2.15,26.0
000077,2016-07-29,6.95,150.5
000077,2016-07-30,0.0,0.0
000077,2016-07-31,0.0,0.0
000077,2016-08-01,0.7,1.5
000077,2016-08-02,6.7,124.0
000077,2016-08-03,6.4,120.0
000077,2016-08-04,9.15,194.5
000077,2016-08-05,1.7,8.5
000077,2016-08-06,0.0,0.0
000077,2016-08-07,0.0,0.0
000077,2016-08-08,0.0,0.0
000077,2016-08-09,0.0,0.0
000077,2016-08-10,0.0,0.0
000077,2016-08-11,0.0,0.0
000077,2016-08-12,0.0,0.0
000077,2016-08-13,0.0,0.0
000077,2016-08-14,0.0,0.0
000077,2016-08-15,0.0,0.0
000077,2016-08-16,0.0,0.0
